time,open,high,low,close,Volume
1733332500,94808.81,94925.19,94796.01,94867.69,21.33118
1733332560,94867.69,94984.13,94848.14,94904.06,26.04416
1733332620,94904.06,94904.07,94751.85,94835.57,40.20504
1733332680,94835.58,94992,94828.03,94991.5,22.96436
1733332740,94991.5,95015.83,94902.76,94941.53,33.86543
1733332800,94941.53,95034.99,94908.14,95018.02,31.33639
1733332860,95018.03,95058.68,94932.52,94933.11,31.35856
1733332920,94933.12,94966.3,94876.56,94878.53,29.99053
1733332980,94878.53,94914.26,94832.52,94866.75,31.71103
1733333040,94866.76,94935.43,94837.21,94882.44,21.48284
1733333100,94881.12,94908,94808.8,94907.99,23.3459
1733333160,94908,94943.19,94825.39,94835.35,49.91922
1733333220,94835.36,94935.66,94824,94931.98,28.69721
1733333280,94931.99,94931.99,94874.3,94920.66,18.1684
1733333340,94920.67,95019.64,94920.67,94996.99,13.8437
1733333400,94996.99,94996.99,94930.12,94943.98,15.16424
1733333460,94943.98,94966.72,94862,94940.27,21.52354
1733333520,94940.27,95000,94879.8,94964,28.26544
1733333580,94964.01,95116,94959.46,95108,59.89247
1733333640,95108.01,95225.94,95108,95197.53,59.75419
1733333700,95197.53,95223.28,95156.85,95206.35,30.58754
1733333760,95206.35,95212.86,95137.03,95164.87,20.06149
1733333820,95164.87,95184.76,95128.54,95184.75,13.90352
1733333880,95184.76,95206.35,95150.34,95156.83,8.75857
1733333940,95156.84,95194.67,95126.51,95174.6,11.83718
1733334000,95174.6,95174.61,95125,95145.03,8.87463
1733334060,95145.04,95147.99,95060.8,95090.43,18.08668
1733334120,95090.43,95174.61,95090.43,95119.9,11.46367
1733334180,95119.89,95152.92,95082.6,95152.91,11.8504
1733334240,95152.92,95199.98,95152.92,95168.47,11.81498
1733334300,95168.47,95184,95095.41,95095.41,16.19069
1733334360,95095.42,95124,94984.12,94984.12,22.01162
1733334420,94984.13,95061.19,94969.56,95061.19,29.89824
1733334480,95061.18,95261.61,95061.18,95238.45,54.89675
1733334540,95238.44,95332.14,95216.96,95326.76,37.54622
1733334600,95327.02,95469.25,95327.02,95398.15,32.69551
1733334660,95398.15,95500.87,95397.74,95500.87,38.782
1733334720,95500.86,95515.98,95470.63,95493.07,20.61189
1733334780,95493.08,95550.53,95493.07,95516.85,17.41151
1733334840,95516.85,95516.85,95456.72,95480,34.83352
1733334900,95480,95518.06,95451.16,95451.16,32.65628
1733334960,95451.16,95476,95375.68,95469.64,40.2505
1733335020,95469.64,95470.86,95411.17,95454.76,19.83599
1733335080,95454.75,95571.63,95445.18,95548.49,13.57591
1733335140,95548.49,95548.5,95506.52,95546.62,22.97787
1733335200,95546.63,95628,95522,95628,23.07806
1733335260,95628,95672.8,95586.11,95620.27,37.13761
1733335320,95620.27,95620.27,95534.78,95574.43,19.61672
1733335380,95574.44,95644,95509.13,95509.13,21.55204
1733335440,95509.13,95514.59,95453.33,95453.33,23.33886
1733335500,95453.33,95519.79,95451,95519.78,18.63259
1733335560,95519.79,95557.19,95470.94,95514.73,32.41441
1733335620,95514.73,95687.98,95514.73,95687.98,26.61808
1733335680,95687.98,95700,95636.76,95636.77,18.09791
1733335740,95636.76,95643.52,95566.5,95610.77,16.48771
1733335800,95610.77,95700,95610.76,95700,20.56459
1733335860,95699.99,95768,95699.99,95761.99,19.29399
1733335920,95761.99,95875,95751.86,95871.84,24.24387
1733335980,95871.85,95926.41,95871.84,95925.37,37.15976
1733336040,95925.36,95925.37,95869.29,95924.37,27.67681
1733336100,95924.36,95924.37,95832.12,95832.13,27.98921
1733336160,95832.13,95849.39,95756.6,95784.84,28.9082
1733336220,95784.83,95788,95731.31,95733.86,16.46139
1733336280,95733.86,95804.39,95730.4,95756.14,40.98186
1733336340,95756.14,95797.35,95716.21,95756.13,36.57719
1733336400,95756.13,95809.1,95721.39,95726.18,46.58097
1733336460,95726.18,95784.04,95700,95732.22,19.37408
1733336520,95732.23,95762.52,95619.72,95619.72,23.73381
1733336580,95619.72,95643.81,95537.04,95643.81,30.44953
1733336640,95643.81,95676.75,95636,95643.09,15.63728
1733336700,95643.08,95695.56,95623.64,95645.85,10.95196
1733336760,95645.86,95676,95550.15,95652.34,25.11826
1733336820,95652.35,95708,95637.99,95708,16.22909
1733336880,95707.99,95795.39,95707.99,95758.05,26.14652
1733336940,95758.04,95779.5,95714.81,95753.49,14.60004
1733337000,95753.5,95766.37,95676.19,95749.19,18.23578
1733337060,95749.19,95780,95666.9,95770.47,18.99855
1733337120,95770.48,95794.77,95639.59,95648.8,15.89504
1733337180,95648.8,95695.56,95583.17,95689.57,14.70628
1733337240,95689.57,95689.57,95573.23,95573.23,18.10889
1733337300,95573.23,95664.24,95542.12,95632,31.81831
1733337360,95632,95741.07,95554.5,95741.06,22.90949
1733337420,95741.06,95846.22,95714.28,95772.01,32.96793
1733337480,95772,95839.65,95764,95834.13,14.6445
1733337540,95834.14,95910.5,95834.13,95902.17,20.0447
1733337600,95902.17,95958.25,95902.16,95958.25,33.66212
1733337660,95958.25,95987.29,95928.99,95975.53,14.09422
1733337720,95975.53,95979.97,95931.82,95949.18,12.91771
1733337780,95949.18,95949.19,95897.25,95918.52,10.43073
1733337840,95918.51,95954,95904.76,95948,10.59271
1733337900,95948,96120,95947.99,96109.99,59.64874
1733337960,96109.98,96155.99,96075.18,96155.98,38.42725
1733338020,96155.98,96207,96153.29,96187.98,87.0669
1733338080,96187.99,96201.52,96149.25,96201.51,28.4516
1733338140,96201.52,96206.99,96160.88,96174.08,25.56494
1733338200,96174.07,96195.5,96103,96120.65,22.35541
1733338260,96120.65,96151.29,96102.11,96149.56,19.76786
1733338320,96149.56,96179,96105.36,96105.37,10.43247
1733338380,96105.36,96122.5,96033.34,96039.99,29.33928
1733338440,96040,96087.35,96039.99,96066.04,15.27805
1733338500,96066.04,96125.38,96063.49,96115.98,27.05081
1733338560,96115.98,96188.72,96082.48,96165.38,31.27895
1733338620,96165.38,96225.48,96086.43,96159.01,78.48133
1733338680,96159.01,96222.21,96148.6,96149.99,68.30182
1733338740,96149.99,96182.68,96111,96111.01,72.69488
1733338800,96111.01,96122.91,96043.65,96111.77,61.94146
1733338860,96111.77,96126.34,96044.2,96111.35,31.43724
1733338920,96111.35,96149.99,96108.57,96149.99,20.50915
1733338980,96149.99,96211.5,96149.99,96191.55,21.82468
1733339040,96191.56,96195.89,96136,96162.31,15.84274
1733339100,96162.32,96240,96140,96154.33,21.88125
1733339160,96154.33,96251.96,96103.63,96251.86,102.00451
1733339220,96251.86,96300,96239.5,96300,32.25322
1733339280,96300,96351.98,96292.58,96295.98,55.2212
1733339340,96295.98,96324.04,96257.1,96304.01,55.09904
1733339400,96304.01,96346.78,96261.61,96261.61,27.08655
1733339460,96261.6,96317.47,96222.22,96227.61,18.3099
1733339520,96227.61,96227.61,96144.68,96144.69,22.72749
1733339580,96144.69,96207.86,96102.5,96190.47,33.68871
1733339640,96190.47,96207.64,96166.24,96190.39,22.33602
1733339700,96190.39,96380.01,96190.38,96365,65.3539
1733339760,96364.99,96391.67,96364.99,96380.96,22.804
1733339820,96380.95,96600,96380.95,96578.3,117.1638
1733339880,96578.31,96614,96541.98,96575.49,50.99511
1733339940,96575.5,96659.5,96551.96,96648.7,45.53804
1733340000,96648.7,96693.74,96564.77,96680.14,63.96352
1733340060,96680.14,96684,96501.39,96521.71,44.46427
1733340120,96521.7,96534.46,96396.1,96396.11,37.79899
1733340180,96396.1,96444.45,96396.1,96443.96,17.83321
1733340240,96443.97,96462.06,96425.15,96434.4,31.3376
1733340300,96434.39,96585.67,96406.65,96585.67,45.00632
1733340360,96585.67,96627.35,96585.67,96625.77,15.88052
1733340420,96625.77,96625.78,96602.07,96618.15,8.10206
1733340480,96618.15,96618.16,96570.79,96590.63,32.36198
1733340540,96590.64,96660,96590.63,96660,47.04031
1733340600,96660,96689.24,96606.71,96634.53,28.28431
1733340660,96634.52,96634.92,96529.27,96588.03,17.62046
1733340720,96588.04,96653.58,96545.37,96628.01,38.20822
1733340780,96628,96669.38,96600.19,96652.91,14.20421
1733340840,96652.92,96660,96586.01,96660,17.9085
1733340900,96660,96698.42,96550.12,96570.64,20.82362
1733340960,96570.64,96577.23,96479.2,96492.36,30.50946
1733341020,96492.36,96566.28,96492.36,96528.16,19.99431
1733341080,96528.16,96600,96500.16,96600,17.9999
1733341140,96599.99,96654.09,96571.42,96654.09,12.04731
1733341200,96654.09,96719.3,96654.09,96719.29,11.99971
1733341260,96719.3,96742.28,96701.21,96720.93,40.37456
1733341320,96720.92,96741.34,96692,96692.01,15.21175
1733341380,96692,96834.07,96692,96834.06,79.38249
1733341440,96834.06,96834.07,96765.59,96795.93,39.33242
1733341500,96795.93,96829.77,96685.61,96701.88,36.59883
1733341560,96701.88,96797.49,96701.88,96797.48,20.52141
1733341620,96797.48,96824.8,96721.64,96767.43,24.77971
1733341680,96767.43,96778.48,96650,96677.64,27.11386
1733341740,96677.64,96747.33,96643.47,96741.33,31.34625
1733341800,96741.32,96850,96732.52,96808,67.92423
1733341860,96808.01,96840,96799.99,96839.97,131.15974
1733341920,96839.97,96908.93,96815.22,96886.49,63.72337
1733341980,96886.48,96918.5,96867.08,96916.99,32.54375
1733342040,96916.99,97009.97,96904,97009.49,216.39853
1733342100,97009.5,97130,97009.49,97111.63,91.93695
1733342160,97111.63,97168,97088.51,97168,67.68791
1733342220,97167.99,97200,97167.99,97199.99,38.45983
1733342280,97199.99,97232.01,97114.31,97185.06,67.07444
1733342340,97185.07,97209.64,97070.73,97209.64,71.20389
1733342400,97209.64,97282.74,97209.63,97282.73,80.45391
1733342460,97282.73,97319,97232,97319,57.82021
1733342520,97319,97356,97252.5,97260,36.60975
1733342580,97260,97301.59,97128.52,97132.01,54.17459
1733342640,97132.01,97253.61,97132,97253.61,66.08222
1733342700,97253.61,97291.49,97226.82,97273.44,45.429
1733342760,97273.44,97647.05,97273.44,97625.95,267.88528
1733342820,97625.96,97699.98,97616.01,97657.49,111.23144
1733342880,97657.48,97701,97618.41,97680.62,77.11534
1733342940,97680.61,97776.74,97660.51,97704.69,130.30935
1733343000,97704.69,97867.58,97689.18,97847.99,236.34721
1733343060,97847.99,97911,97751.86,97882.07,201.6071
1733343120,97882.06,97988,97821.51,97978.98,178.71487
1733343180,97978.98,98130,97960,98118.36,477.06532
1733343240,98117.89,98188,97973.19,98031.43,264.97311
1733343300,98031.43,98200,98031.42,98199.99,167.54978
1733343360,98200,98323.63,98199.67,98299.33,233.14953
1733343420,98299.33,98380,98278.69,98324.39,78.16335
1733343480,98324.39,98445.5,98269.5,98445.5,110.98607
1733343540,98445.5,98496.76,98411.07,98491.99,163.65833
1733343600,98492,98588.71,98376.57,98487.97,274.66018
1733343660,98487.98,98655,98487.97,98588.02,170.17641
1733343720,98588.01,98696.82,98579.23,98692.69,130.09801
1733343780,98692.68,98747.11,98675.54,98714.86,132.77103
1733343840,98714.87,98749.99,98516.28,98598.5,132.39102
1733343900,98598.49,98714.86,98552,98600,72.89022
1733343960,98600.01,98665.4,98583.1,98629.52,41.82789
1733344020,98629.52,98629.52,98342.23,98399.99,117.97403
1733344080,98399.99,98400,98165.23,98176.12,110.70311
1733344140,98176.12,98191.95,98031.61,98031.62,92.16956
1733344200,98031.61,98293.19,98031.61,98293.19,238.77677
1733344260,98293.19,98293.2,98124.06,98278.18,58.70313
1733344320,98278.18,98313.13,98160.72,98172,62.3188
1733344380,98172,98315.88,98156.41,98309.2,53.1646
1733344440,98309.2,98465.49,98224,98422.21,49.81671
1733344500,98422.2,98529.41,98416.97,98529.4,63.72601
1733344560,98529.41,98669.82,98529.4,98634.29,113.23151
1733344620,98634.29,98709.32,98628,98695.99,123.439
1733344680,98696,98745.23,98652,98712,63.28096
1733344740,98710.32,98711.32,98559.19,98675.99,65.93256
1733344800,98675.99,98720,98616,98684.88,49.04185
1733344860,98684.88,98763,98673.44,98736.26,48.24322
1733344920,98736.26,98800,98628,98676,73.50876
1733344980,98675.99,98737.92,98575.65,98659.61,69.56915
1733345040,98659.62,98806.32,98659.61,98806.32,124.44305
1733345100,98806.32,98880,98775.77,98875.44,108.26093
1733345160,98875.43,98888,98792.01,98879.99,120.95243
1733345220,98879.99,98888,98746.9,98839.99,66.70524
1733345280,98839.99,98942.89,98792,98940.01,117.84752
1733345340,98940.02,98990,98843.25,98968.01,207.9339
1733345400,98968.01,98991.99,98864,98989.08,105.4804
1733345460,98989.08,99000,98922,98922,125.32469
1733345520,98922,98922,98436.56,98736.01,276.45153
1733345580,98736.02,98975.1,98710.69,98960,86.63458
1733345640,98960,98992.03,98924,98992.03,54.39906
1733345700,98992.02,98992.28,98792,98841.96,115.59802
1733345760,98841.96,98853.4,98708,98752.01,110.95342
1733345820,98752.01,98812,98651.69,98752.34,80.36543
1733345880,98752.35,98761.13,98596,98608.01,94.63697
1733345940,98608.01,98771.99,98564.91,98747.97,127.23581
1733346000,98747.96,98900,98747.96,98872.64,88.31927
1733346060,98872.63,98890,98733.9,98779.99,68.16641
1733346120,98779.99,98780,98620,98639.98,57.85711
1733346180,98639.99,98692,98593.81,98680.08,53.56443
1733346240,98680.08,98740,98571.15,98650.38,111.8899
1733346300,98650.38,98779.99,98629.57,98779.98,66.25265
1733346360,98779.99,98791,98759.81,98779.16,49.18736
1733346420,98779.17,98800,98708.62,98737.77,55.9286
1733346480,98737.77,98766.12,98668.16,98691.99,30.58583
1733346540,98691.99,98695.99,98644,98645.19,32.80748
1733346600,98645.18,98752,98639.38,98731.3,43.68791
1733346660,98731.3,98737.75,98672,98677.18,43.80538
1733346720,98677.17,98727.88,98632,98669.14,34.75652
1733346780,98669.14,98669.15,98374.97,98399.99,116.09843
1733346840,98399.99,98400,98098.5,98188,111.82327
1733346900,98188,98347.99,98100,98347.99,133.40934
1733346960,98347.98,98439.35,98339.98,98412.02,35.52275
1733347020,98412.01,98479.55,98408,98428.21,45.04175
1733347080,98428.21,98431.99,98220.53,98359.1,115.77103
1733347140,98359.11,98388,98316,98387.99,38.32715
1733347200,98387.99,98388,98290.76,98387.99,38.48635
1733347260,98387.99,98443.99,98344,98381.52,49.1831
1733347320,98381.52,98450,98365.13,98449.99,21.62371
1733347380,98450,98475.96,98392,98394.46,29.00958
1733347440,98394.46,98414.73,98394.46,98409.48,16.65725
1733347500,98409.49,98537.91,98401.11,98508,42.11162
1733347560,98508,98587,98507.99,98568.01,17.50836
1733347620,98568.01,98576,98503.18,98576,34.23291
1733347680,98576,98626.44,98544.55,98550.66,44.17045
1733347740,98550.67,98550.67,98477.08,98511.98,27.31767
1733347800,98511.98,98575.16,98498.64,98571.56,26.71761
1733347860,98571.56,98595.99,98424.49,98424.49,59.35836
1733347920,98424.5,98452,98336.01,98366.16,41.56325
1733347980,98366.16,98392,98292,98292,49.38913
1733348040,98292.01,98292.01,98121.14,98121.15,53.87871
1733348100,98121.15,98200.09,98090.55,98148.01,72.66171
1733348160,98148.01,98234.5,98129.49,98163.1,22.39861
1733348220,98163.11,98234.5,98160.01,98208.01,50.22024
1733348280,98208.02,98238.13,97951,97964,95.65135
1733348340,97964.01,98052,97957.68,98009.98,44.60957
1733348400,98009.99,98026.1,97940,97950,27.443
1733348460,97949.99,97980,97882,97980,29.27949
1733348520,97980,98153.39,97979.99,98072,47.34152
1733348580,98072.01,98090.68,97900,97900.01,39.73808
1733348640,97900,97900.01,97822,97822.01,48.88207
1733348700,97822,97892,97817.8,97817.8,27.97296
1733348760,97817.8,97892,97774.54,97774.55,33.12445
1733348820,97774.54,97809.53,97667.39,97667.4,64.82103
1733348880,97667.4,97667.4,97416.59,97429.74,79.0826
1733348940,97429.75,97567.43,97429.74,97512.76,56.73524
1733349000,97512.76,97559.59,97428.15,97487.26,47.71166
1733349060,97487.25,97627.63,97452.01,97591.99,89.7925
1733349120,97591.99,97688.48,97591.99,97671.64,39.60434
1733349180,97671.63,97671.64,97608.48,97617.72,27.4771
1733349240,97617.73,97684,97544,97684,36.5179
1733349300,97684,97860,97684,97824.97,58.18527
1733349360,97824.96,97825.8,97780.5,97796.21,28.02509
1733349420,97796.21,97847.52,97720,97724.84,28.45596
1733349480,97724.84,97771.79,97724.83,97750,17.21776
1733349540,97749.99,97753.83,97682.08,97691.11,26.06011
1733349600,97691.11,97778.26,97616,97616,29.779
1733349660,97616,97671.52,97560,97578.28,36.85468
1733349720,97578.28,97631.98,97544,97631.98,35.32955
1733349780,97631.97,97688.17,97604.01,97672.02,26.69209
1733349840,97672.01,97691.88,97664,97665.61,31.44935
1733349900,97665.61,97808,97665.61,97808,34.47807
1733349960,97807.99,98030.13,97807.99,98008.01,68.35139
1733350020,98008.01,98029.92,97936.19,97936.19,31.49951
1733350080,97936.2,97999.97,97905.29,97999.96,26.50997
1733350140,97999.97,98015.41,97972.4,97986.61,19.78996
1733350200,97986.62,97991.99,97862.46,97904,54.70357
